Target Title,Similar Title,DBR,Target Growth,Similar Growth,Difference
Twisters,Average Joe,-12,8.07,5.75,2.32
Twisters,Average Joe,-11,8.39,6.87,1.52
Twisters,Average Joe,-10,7.43,4.85,2.59
Twisters,Average Joe,-9,9.45,8.3,1.16
Twisters,BTS 2016 Live The Most Beautiful Moment in Life On Stage: Epilogue Remastered,-23,2.57,0.0,2.57
Twisters,BTS 2016 Live The Most Beautiful Moment in Life On Stage: Epilogue Remastered,-22,3.84,4.34,0.49
Twisters,BTS 2016 Live The Most Beautiful Moment in Life On Stage: Epilogue Remastered,-21,6.27,4.11,2.16
Twisters,BTS 2016 Live The Most Beautiful Moment in Life On Stage: Epilogue Remastered,-20,3.85,3.34,0.51
Twisters,BTS 2016 Live The Most Beautiful Moment in Life On Stage: Epilogue Remastered,-19,4.92,4.57,0.35
Twisters,BTS 2019 'Love Yourself: Speak Yourself' London Remastered,-26,3.28,3.58,0.3
Twisters,BTS 2019 'Love Yourself: Speak Yourself' London Remastered,-25,3.41,2.76,0.64
Twisters,BTS 2019 'Love Yourself: Speak Yourself' London Remastered,-24,3.65,3.04,0.61
Twisters,BTS 2019 'Love Yourself: Speak Yourself' London Remastered,-23,2.57,2.67,0.1
Twisters,BTS 2019 'Love Yourself: Speak Yourself' London Remastered,-22,3.84,2.67,1.17
Twisters,BTS 2021 Muster Sowoozoo Remastered,-26,3.28,2.48,0.8
Twisters,BTS 2021 Muster Sowoozoo Remastered,-25,3.41,2.6,0.8
Twisters,BTS 2021 Muster Sowoozoo Remastered,-24,3.65,2.38,1.28
Twisters,BTS 2021 Muster Sowoozoo Remastered,-23,2.57,2.34,0.23
Twisters,BTS 2021 Muster Sowoozoo Remastered,-22,3.84,2.54,1.31
Twisters,BTS 2021 Muster Sowoozoo Remastered,-21,6.27,3.61,2.67
Twisters,BTS 2021 Muster Sowoozoo Remastered,-20,3.85,1.83,2.02
Twisters,Babes,-6,16.3,16.01,0.29
Twisters,Babes,-5,13.39,14.49,1.1
Twisters,Babes,-4,18.04,17.97,0.08
Twisters,Babylon,-10,7.43,8.89,1.46
Twisters,Babylon,-9,9.45,11.23,1.78
Twisters,Babylon,-8,10.16,10.17,0.02
Twisters,Babylon,-7,10.56,10.28,0.28
Twisters,Babylon,-6,16.3,13.55,2.75
Twisters,Babylon,-5,13.39,13.32,0.07
Twisters,Babylon,-4,18.04,17.46,0.59
Twisters,Back to 1984 - Cinemark 40th Anniversary: A Nightmare On Elm Street,-11,8.39,6.04,2.36
Twisters,Back to 1984 - Cinemark 40th Anniversary: A Nightmare On Elm Street,-10,7.43,6.87,0.57
Twisters,Back to 1984 - Cinemark 40th Anniversary: A Nightmare On Elm Street,-9,9.45,7.86,1.59
Twisters,Back to 1984 - Cinemark 40th Anniversary: A Nightmare On Elm Street,-8,10.16,8.04,2.12
Twisters,Back to 1984 - Cinemark 40th Anniversary: A Nightmare On Elm Street,-7,10.56,7.86,2.7
Twisters,Back to 1984 - Cinemark 40th Anniversary: Ghostbusters,-14,8.05,9.98,1.93
Twisters,Back to 1984 - Cinemark 40th Anniversary: Ghostbusters,-13,5.29,6.87,1.58
Twisters,Back to 1984 - Cinemark 40th Anniversary: Ghostbusters,-12,8.07,5.92,2.15
Twisters,Back to 1984 - Cinemark 40th Anniversary: Ghostbusters,-11,8.39,5.6,2.79
Twisters,Back to 1984 - Cinemark 40th Anniversary: Ghostbusters,-10,7.43,7.01,0.42
Twisters,Back to 1984 - Cinemark 40th Anniversary: Gremlins,-12,8.07,8.86,0.79
Twisters,Back to 1984 - Cinemark 40th Anniversary: Gremlins,-11,8.39,8.15,0.24
Twisters,Back to 1984 - Cinemark 40th Anniversary: Gremlins,-10,7.43,6.45,0.99
Twisters,Back to 1984 - Cinemark 40th Anniversary: Indiana Jones And The Temple Of Doom,-14,8.05,5.73,2.32
Twisters,Back to 1984 - Cinemark 40th Anniversary: Indiana Jones And The Temple Of Doom,-13,5.29,3.6,1.69
Twisters,Back to 1984 - Cinemark 40th Anniversary: Indiana Jones And The Temple Of Doom,-12,8.07,5.08,3.0
Twisters,Back to 1984 - Cinemark 40th Anniversary: Purple Rain,-10,7.43,6.97,0.46
Twisters,Back to 1984 - Cinemark 40th Anniversary: Purple Rain,-9,9.45,7.68,1.78
Twisters,Back to 1984 - Cinemark 40th Anniversary: Purple Rain,-8,10.16,7.27,2.89
Twisters,Back to the Future 40th Anniversary,-35,3.59,2.22,1.37
Twisters,Back to the Future 40th Anniversary,-34,4.81,2.77,2.04
Twisters,Back to the Future 40th Anniversary,-33,5.35,2.42,2.93
Twisters,Back to the Future 40th Anniversary,-32,3.25,2.62,0.64
Twisters,Back to the Future 40th Anniversary,-31,3.13,1.55,1.58
Twisters,Back to the Future 40th Anniversary,-30,5.22,2.83,2.38
Twisters,Back to the Future 40th Anniversary,-29,5.65,3.26,2.39
Twisters,Back to the Future 40th Anniversary,-28,3.35,2.38,0.97
Twisters,Back to the Future 40th Anniversary,-26,3.28,3.95,0.67
Twisters,Back to the Future 40th Anniversary,-25,3.41,3.66,0.25
Twisters,Back to the Future 40th Anniversary,-24,3.65,4.51,0.86
Twisters,Back to the Future 40th Anniversary,-23,2.57,2.99,0.42
Twisters,Back to the Future 40th Anniversary,-22,3.84,2.88,0.97
Twisters,Back to the Future 40th Anniversary,-21,6.27,4.51,1.77
Twisters,Back to the Future 40th Anniversary,-20,3.85,2.59,1.26
Twisters,Back to the Future 40th Anniversary - The IMAX 2D Experience,-26,3.28,1.94,1.34
Twisters,Back to the Future 40th Anniversary - The IMAX 2D Experience,-25,3.41,1.99,1.42
Twisters,Back to the Future 40th Anniversary - The IMAX 2D Experience,-24,3.65,2.01,1.64
Twisters,Back to the Future 40th Anniversary - The IMAX 2D Experience,-23,2.57,2.32,0.24
Twisters,Back to the Future 40th Anniversary - The IMAX 2D Experience,-22,3.84,2.2,1.64
Twisters,Back to the Future Part II 35th Anniversary,-25,3.41,2.82,0.59
Twisters,Back to the Future Part II 35th Anniversary,-24,3.65,3.01,0.64
Twisters,Back to the Future Part II 35th Anniversary,-23,2.57,2.94,0.37
Twisters,Back to the Future Part II 35th Anniversary,-22,3.84,3.11,0.73
Twisters,Bad Boys: Ride or Die,-12,8.07,7.5,0.57
Twisters,Bad Boys: Ride or Die,-11,8.39,5.84,2.55
Twisters,Bad Boys: Ride or Die,-10,7.43,6.5,0.94
Twisters,Bad Boys: Ride or Die,-9,9.45,10.74,1.29
Twisters,Bad Boys: Ride or Die,-8,10.16,9.59,0.57
Twisters,Bad Boys: Ride or Die,-7,10.56,11.88,1.32
Twisters,Bad Boys: Ride or Die: Early Access Screening,-10,7.43,9.43,2.0
Twisters,Bad Boys: Ride or Die: Early Access Screening,-9,9.45,7.36,2.09
Twisters,Bad Boys: Ride or Die: Early Access Screening,-8,10.16,8.65,1.51
Twisters,Ballerina,-16,6.92,6.3,0.62
Twisters,Ballerina,-15,4.71,6.1,1.39
Twisters,Ballerina,-14,8.05,6.97,1.08
Twisters,Ballerina,-12,8.07,7.61,0.46
Twisters,Ballerina,-11,8.39,7.45,0.94
Twisters,Ballerina,-10,7.43,8.57,1.14
Twisters,Ballerina,-9,9.45,8.97,0.48
Twisters,Ballerina - Early Access,-13,5.29,7.45,2.16
Twisters,Ballerina - Early Access,-12,8.07,10.01,1.93
Twisters,Ballerina - Early Access,-11,8.39,10.37,1.98
Twisters,Ballerina - Early Access,-10,7.43,7.13,0.3
Twisters,Ballerina - Early Access,-9,9.45,6.97,2.48
Twisters,Barbie,-18,7.6,8.34,0.74
Twisters,Barbie,-17,10.03,8.12,1.91
Twisters,Barbie,-16,6.92,9.25,2.33
Twisters,Barbie,-5,13.39,11.03,2.35
Twisters,Barbie,-4,18.04,16.9,1.15
Twisters,Barbie,-3,29.61,27.21,2.4
Twisters,Barbie,-2,28.86,26.13,2.73
Twisters,Barbie: Early Access Screening,-25,3.41,5.58,2.18
Twisters,Barbie: Early Access Screening,-24,3.65,2.51,1.14
Twisters,Barbie: Early Access Screening,-23,2.57,3.14,0.58
Twisters,Barbie: Early Access Screening,-22,3.84,6.3,2.46
Twisters,Barbie: Early Access Screening,-21,6.27,5.02,1.25
Twisters,Barbie: Early Access Screening,-20,3.85,4.17,0.32
Twisters,Barbie: Early Access Screening,-19,4.92,5.14,0.22
Twisters,Barbie: IMAX Experience,-14,8.05,10.48,2.43
Twisters,Barbie: IMAX Experience,-13,5.29,7.29,2.0
Twisters,Barbie: IMAX Experience,-12,8.07,6.96,1.11
Twisters,Beautiful Wedding,-23,2.57,0.0,2.57
Twisters,Beautiful Wedding,-22,3.84,2.01,1.84
Twisters,Beautiful Wedding,-21,6.27,3.78,2.5
Twisters,Beautiful Wedding,-20,3.85,6.02,2.17
Twisters,Beautiful Wedding,-19,4.92,4.94,0.01
Twisters,Beautiful Wedding,-18,7.6,6.58,1.02
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-37,4.33,3.95,0.38
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-36,5.6,7.81,2.21
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-35,3.59,6.39,2.8
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-34,4.81,2.58,2.23
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-33,5.35,3.81,1.54
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-32,3.25,5.77,2.52
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-30,5.22,4.85,0.36
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-28,3.35,4.24,0.89
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-27,7.93,6.09,1.83
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-25,3.41,3.04,0.36
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-24,3.65,3.69,0.04
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-23,2.57,3.94,1.37
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-22,3.84,4.92,1.07
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-21,6.27,5.09,1.19
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-20,3.85,6.25,2.4
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-19,4.92,5.52,0.6
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-16,6.92,5.72,1.2
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-15,4.71,4.02,0.69
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-14,8.05,5.68,2.38
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-13,5.29,3.33,1.96
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-12,8.07,6.0,2.07
Twisters,Beauty and The Beast (1991) - Disney100 Special Engagement,-11,8.39,7.27,1.13
Twisters,Becoming Led Zeppelin IMAX Exclusive,-37,4.33,1.89,2.44
Twisters,Becoming Led Zeppelin IMAX Exclusive,-36,5.6,2.64,2.96
Twisters,Becoming Led Zeppelin IMAX Exclusive,-35,3.59,2.65,0.94
Twisters,Becoming Led Zeppelin IMAX Exclusive,-34,4.81,3.06,1.75
Twisters,Becoming Led Zeppelin IMAX Exclusive,-33,5.35,3.26,2.1
Twisters,Becoming Led Zeppelin IMAX Exclusive,-32,3.25,3.7,0.45
Twisters,Becoming Led Zeppelin IMAX Exclusive,-31,3.13,2.64,0.49
Twisters,Becoming Led Zeppelin IMAX Exclusive,-30,5.22,2.39,2.83
Twisters,Becoming Led Zeppelin IMAX Exclusive,-29,5.65,3.1,2.55
Twisters,Becoming Led Zeppelin IMAX Exclusive,-28,3.35,2.57,0.78
Twisters,Becoming Led Zeppelin IMAX Exclusive,-26,3.28,2.34,0.94
Twisters,Becoming Led Zeppelin IMAX Exclusive,-25,3.41,1.94,1.47
Twisters,Becoming Led Zeppelin IMAX Exclusive,-24,3.65,2.52,1.13
Twisters,Becoming Led Zeppelin IMAX Exclusive,-23,2.57,1.92,0.65
Twisters,Becoming Led Zeppelin IMAX Exclusive,-22,3.84,2.55,1.3
Twisters,Beetlejuice Beetlejuice,-24,3.65,5.44,1.79
Twisters,Beetlejuice Beetlejuice,-23,2.57,5.01,2.45
Twisters,Beetlejuice Beetlejuice,-22,3.84,5.25,1.4
Twisters,Beetlejuice Beetlejuice,-21,6.27,5.52,0.76
Twisters,Beetlejuice Beetlejuice,-20,3.85,6.47,2.62
Twisters,Beetlejuice Beetlejuice,-19,4.92,5.65,0.72
Twisters,Beetlejuice Beetlejuice,-18,7.6,6.07,1.53
Twisters,Beetlejuice Beetlejuice,-16,6.92,5.51,1.41
Twisters,Beetlejuice Beetlejuice,-15,4.71,5.86,1.15
Twisters,Beetlejuice Beetlejuice,-14,8.05,5.77,2.28
Twisters,Beetlejuice Beetlejuice,-13,5.29,6.12,0.83
Twisters,Beetlejuice Beetlejuice,-12,8.07,6.64,1.43
Twisters,Beetlejuice Beetlejuice,-11,8.39,6.98,1.41
Twisters,Beetlejuice Beetlejuice,-10,7.43,6.27,1.16
Twisters,Beetlejuice Beetlejuice,-9,9.45,6.95,2.5
Twisters,Beetlejuice Beetlejuice,-8,10.16,7.69,2.47
Twisters,Beetlejuice Beetlejuice,-7,10.56,9.24,1.32
Twisters,Best Picture Marathon 2025: Day One,-22,3.84,2.17,1.67
Twisters,Best Picture Marathon 2025: Day One,-21,6.27,4.94,1.34
Twisters,Best Picture Marathon 2025: Day One,-20,3.85,3.01,0.84
Twisters,Best Picture Marathon 2025: Day One,-19,4.92,5.0,0.08
Twisters,Best Picture Marathon 2025: Day Two,-26,3.28,1.77,1.51
Twisters,Best Picture Marathon 2025: Day Two,-25,3.41,5.3,1.9
Twisters,Best Picture Marathon 2025: Day Two,-24,3.65,1.82,1.83
Twisters,Best Picture Marathon 2025: Day Two,-23,2.57,3.71,1.15
Twisters,Best Picture Marathon 2025: Day Two,-21,6.27,3.89,2.38
Twisters,Best Picture Marathon 2025: Day Two,-20,3.85,1.07,2.78
Twisters,Best Picture Marathon 2025: Day Two,-19,4.92,2.15,2.78
Twisters,Between Borders,-12,8.07,10.11,2.04
Twisters,Between Borders,-11,8.39,6.04,2.36
Twisters,Between Borders,-10,7.43,5.68,1.75
Twisters,Between Borders,-9,9.45,10.19,0.73
Twisters,Between Borders,-8,10.16,8.54,1.62
Twisters,Between Borders,-7,10.56,8.19,2.37
Twisters,Bible Cinema Roadshow: The 7 Churches of Revelation: Times of Deception,-11,8.39,11.16,2.77
Twisters,Bible Cinema Roadshow: The 7 Churches of Revelation: Times of Deception,-10,7.43,4.44,3.0
Twisters,Bible Cinema Roadshow: The 7 Churches of Revelation: Times of Deception,-9,9.45,8.28,1.17
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-36,5.6,5.85,0.25
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-35,3.59,4.31,0.71
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-34,4.81,6.41,1.6
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-33,5.35,6.91,1.55
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-30,5.22,3.92,1.3
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-29,5.65,2.75,2.9
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-28,3.35,5.09,1.74
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-27,7.93,8.31,0.38
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-26,3.28,5.86,2.58
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-25,3.41,6.34,2.93
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-24,3.65,4.44,0.79
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-23,2.57,2.74,0.17
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-21,6.27,4.34,1.93
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-20,3.85,3.49,0.36
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-19,4.92,2.65,2.27
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-18,7.6,6.27,1.33
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-13,5.29,4.74,0.54
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-12,8.07,5.9,2.18
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-11,8.39,6.26,2.13
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-10,7.43,5.39,2.05
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-9,9.45,7.86,1.59
Twisters,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,-8,10.16,8.78,1.37
Twisters,Black Adam,-16,6.92,8.23,1.31
Twisters,Black Adam,-15,4.71,7.45,2.74
Twisters,Black Adam,-14,8.05,7.46,0.59
Twisters,Black Adam,-13,5.29,6.94,1.65
Twisters,Black Adam,-12,8.07,6.9,1.17
Twisters,Black Panther: Wakanda Forever,-26,3.28,3.71,0.43
Twisters,Black Panther: Wakanda Forever,-25,3.41,3.31,0.1
Twisters,Black Panther: Wakanda Forever,-24,3.65,2.3,1.35
Twisters,Black Panther: Wakanda Forever,-23,2.57,2.03,0.54
Twisters,Black Panther: Wakanda Forever,-22,3.84,1.47,2.37
Twisters,Black Panther: Wakanda Forever,-21,6.27,4.47,1.81
Twisters,Black Panther: Wakanda Forever,-20,3.85,2.05,1.81
Twisters,Black Swan 15th Anniversary Exclusive: Remastered for IMAX,-25,3.41,5.96,2.55
Twisters,Black Swan 15th Anniversary Exclusive: Remastered for IMAX,-24,3.65,6.36,2.71
Twisters,Black Swan 15th Anniversary Exclusive: Remastered for IMAX,-23,2.57,3.85,1.28
Twisters,Black Swan 15th Anniversary Exclusive: Remastered for IMAX,-22,3.84,4.52,0.68
Twisters,Black Swan 15th Anniversary Exclusive: Remastered for IMAX,-21,6.27,4.89,1.38
Twisters,Black Swan 15th Anniversary Exclusive: Remastered for IMAX,-20,3.85,4.14,0.29
Twisters,Black Swan 15th Anniversary Exclusive: Remastered for IMAX,-19,4.92,2.28,2.65
Twisters,Black Widow,-26,3.28,5.66,2.38
Twisters,Black Widow,-25,3.41,4.21,0.8
Twisters,Black Widow,-24,3.65,1.66,2.0
Twisters,Black Widow,-23,2.57,1.15,1.42
Twisters,Black Widow,-22,3.84,4.74,0.9
Twisters,Blackpink World Tour (Born Pink) in Cinemas,-31,3.13,4.79,1.67
Twisters,Blackpink World Tour (Born Pink) in Cinemas,-30,5.22,4.66,0.56
Twisters,Blackpink World Tour (Born Pink) in Cinemas,-29,5.65,5.67,0.02
Twisters,Blackpink World Tour (Born Pink) in Cinemas,-27,7.93,5.24,2.69
Twisters,Blackpink World Tour (Born Pink) in Cinemas,-26,3.28,3.68,0.39
Twisters,Blackpink World Tour (Born Pink) in Cinemas,-25,3.41,2.74,0.66
Twisters,Blackpink World Tour (Born Pink) in Cinemas,-24,3.65,1.89,1.76
Twisters,Blackpink World Tour (Born Pink) in Cinemas,-22,3.84,2.04,1.8
Twisters,Blackpink World Tour (Born Pink) in Cinemas,-21,6.27,5.64,0.63
Twisters,Blackpink World Tour (Born Pink) in Cinemas,-20,3.85,4.12,0.27
Twisters,Blackpink World Tour (Born Pink) in Cinemas,-19,4.92,2.53,2.4
Twisters,Blippi's Big Dino Adventure Movie,-10,7.43,7.53,0.09
Twisters,Blippi's Big Dino Adventure Movie,-8,10.16,11.7,1.54
Twisters,Blippi's Big Dino Adventure Movie,-7,10.56,10.39,0.18
Twisters,Blue Beetle,-12,8.07,5.37,2.7
Twisters,Blue Beetle,-11,8.39,7.27,1.13
Twisters,Blue Beetle,-10,7.43,5.68,1.75
Twisters,Blue Beetle,-9,9.45,8.31,1.14
Twisters,Blue Lock: Episode Nagi,-5,13.39,11.25,2.14
Twisters,Blue Lock: Episode Nagi,-4,18.04,16.5,1.54
Twisters,Blue Lock: Episode Nagi,-3,29.61,27.85,1.76
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-37,4.33,7.1,2.77
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-36,5.6,7.4,1.8
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-35,3.59,5.42,1.82
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-34,4.81,5.37,0.56
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-33,5.35,5.8,0.44
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-32,3.25,5.5,2.25
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-30,5.22,7.53,2.31
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-29,5.65,5.28,0.37
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-28,3.35,5.47,2.13
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-22,3.84,5.54,1.7
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-21,6.27,8.08,1.81
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-20,3.85,6.28,2.43
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-19,4.92,7.72,2.79
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-18,7.6,7.76,0.16
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-17,10.03,8.8,1.23
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-16,6.92,7.31,0.39
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-15,4.71,6.2,1.49
Twisters,Bonhoeffer: Pastor. Spy. Assassin.,-14,8.05,7.27,0.78
Twisters,Boondock Saints 25th Anniversary,-22,3.84,3.98,0.14
Twisters,Boondock Saints 25th Anniversary,-21,6.27,5.85,0.43
Twisters,Boondock Saints 25th Anniversary,-20,3.85,3.33,0.52
Twisters,Boondock Saints 25th Anniversary,-19,4.92,6.71,1.79
Twisters,Boondock Saints 25th Anniversary,-18,7.6,6.45,1.15
Twisters,Boondock Saints 25th Anniversary,-16,6.92,9.2,2.28
Twisters,Boondock Saints 25th Anniversary,-15,4.71,4.49,0.22
Twisters,Boondock Saints 25th Anniversary,-14,8.05,8.53,0.48
Twisters,Boondock Saints 25th Anniversary,-13,5.29,4.61,0.68
Twisters,Boondock Saints 25th Anniversary,-12,8.07,9.67,1.6
Twisters,Borderlands,-9,9.45,11.85,2.4
Twisters,Borderlands,-8,10.16,9.7,0.45
Twisters,Borderlands,-7,10.56,11.97,1.41
Twisters,Bottoms,-12,8.07,5.65,2.42
Twisters,Bottoms,-11,8.39,9.12,0.72
Twisters,Bottoms,-10,7.43,9.48,2.05
Twisters,Bottoms,-9,9.45,9.0,0.45
Twisters,Bottoms,-8,10.16,12.96,2.8
Twisters,Bottoms,-7,10.56,11.53,0.97
Twisters,"Boy and The Heron, The - Studio Ghibli Fest 2025",-37,4.33,3.07,1.26
Twisters,"Boy and The Heron, The - Studio Ghibli Fest 2025",-36,5.6,5.11,0.49
Twisters,"Boy and The Heron, The - Studio Ghibli Fest 2025",-35,3.59,6.28,2.69
Twisters,"Boy and The Heron, The - Studio Ghibli Fest 2025",-25,3.41,2.67,0.73
Twisters,"Boy and The Heron, The - Studio Ghibli Fest 2025",-24,3.65,3.43,0.22
Twisters,"Boy and The Heron, The - Studio Ghibli Fest 2025",-23,2.57,4.0,1.43
Twisters,"Boy and The Heron, The - Studio Ghibli Fest 2025",-22,3.84,3.44,0.4
Twisters,Broken Mary: The Kevin Matthews Story,-21,6.27,6.05,0.22
Twisters,Broken Mary: The Kevin Matthews Story,-20,3.85,5.57,1.72
Twisters,Broken Mary: The Kevin Matthews Story,-19,4.92,6.38,1.46
Twisters,Broken Mary: The Kevin Matthews Story,-18,7.6,4.81,2.79
Twisters,Broken Mary: The Kevin Matthews Story,-12,8.07,6.23,1.84
Twisters,Broken Mary: The Kevin Matthews Story,-11,8.39,10.86,2.47
Twisters,Broken Mary: The Kevin Matthews Story,-10,7.43,7.58,0.15
Twisters,Bugonia,-14,8.05,8.15,0.09
Twisters,Bugonia,-13,5.29,8.0,2.71
Twisters,Bugonia,-12,8.07,8.06,0.01
Twisters,Bugonia,-11,8.39,6.71,1.68
Twisters,Bugonia,-10,7.43,7.76,0.33
Twisters,Bugonia,-9,9.45,7.89,1.56
Twisters,Bullet Train,-6,16.3,14.71,1.59
Twisters,Bullet Train,-5,13.39,13.25,0.13
Twisters,Bullet Train,-4,18.04,15.27,2.77
Twisters,Cabrini,-33,5.35,6.06,0.7
Twisters,Cabrini,-32,3.25,5.54,2.29
Twisters,Cabrini,-31,3.13,5.86,2.74
Twisters,Cabrini,-30,5.22,6.84,1.62
Twisters,Cabrini,-29,5.65,3.96,1.69
Twisters,Cabrini,-28,3.35,4.1,0.75
Twisters,Cabrini,-26,3.28,3.28,0.0
Twisters,Cabrini,-25,3.41,2.23,1.17
Twisters,Cabrini,-24,3.65,3.19,0.46
Twisters,Cabrini,-23,2.57,2.75,0.19
Twisters,Cabrini,-22,3.84,5.61,1.77
Twisters,Cabrini,-21,6.27,3.86,2.42
Twisters,Canelo vs Berlanga,-17,10.03,9.73,0.3
Twisters,Canelo vs Berlanga,-16,6.92,5.64,1.28
Twisters,Canelo vs Berlanga,-15,4.71,4.67,0.03
Twisters,Canelo vs Berlanga,-14,8.05,7.99,0.06
Twisters,Canelo vs Berlanga,-12,8.07,8.85,0.78
Twisters,Canelo vs Berlanga,-11,8.39,8.98,0.58
Twisters,Canelo vs Berlanga,-10,7.43,9.71,2.27
Twisters,Canelo vs Berlanga,-6,16.3,14.06,2.24
Twisters,Canelo vs Berlanga,-5,13.39,14.7,1.31
Twisters,Canelo vs Berlanga,-4,18.04,15.48,2.57
Twisters,Canelo vs. Munguia: Clash of the Mexican Superstars,-18,7.6,5.93,1.67
Twisters,Canelo vs. Munguia: Clash of the Mexican Superstars,-17,10.03,9.83,0.2
Twisters,Canelo vs. Munguia: Clash of the Mexican Superstars,-16,6.92,7.89,0.97
Twisters,Captain America: Brave New World,-22,3.84,6.77,2.93
Twisters,Captain America: Brave New World,-21,6.27,6.09,0.18
Twisters,Captain America: Brave New World,-20,3.85,6.6,2.75
